protid	StruCluster
A0A847BUB1	SC50
A0A847JGD4	SC50
A0A847WTK0	SC50
A0A847ZWD0	SC50
A0A848JXJ0	SC50
A0A848QML1	SC50
A0A848SBK5	SC50
A0A848SVA8	SC50
A0A848WBR5	SC50
A0A848YRC2	SC50
A0A848Z7L8	SC50
A0A850GVA9	SC50
A0A850H721	SC50
A0A850ST18	SC50
A0A850TBJ9	SC50
A0A853FJQ7	SC50
A0A853L1R3	SC50
A0A8B2NTB2	SC50
A3WHZ0	SC50
A4TZH5	SC50
A8TLA2	SC50
B6IN50	SC50
D3NUP1	SC50
D8JUK8	SC50
F1ZAE4	SC50
F6IJ36	SC50
F8EVV1	SC50
F8JC67	SC50
G1Y490	SC50
G2IRW4	SC50
G4RBA3	SC50
G6EA01	SC50
G7Z504	SC50
H8FV95	SC50
H8FXK5	SC50
I9WHG4	SC50
J7QT24	SC50
K2JPL2	SC50
K2KN59	SC50
K8PF69	SC50
K9HGM3	SC50
M2SG87	SC50
M3A812	SC50
M4S9W5	SC50
N0B869	SC50
N9VZY5	SC50
Q1GSA5	SC50
Q2W3D1	SC50
Q5NPM4	SC50
S9TYQ4	SC50
S9TZ28	SC50
T0I2F4	SC50
V6EWX7	SC50
W0A814	SC50
W1RSH1	SC50
W9BVR0	SC50
A0A7W7VFM2	SC51
A0A011SMB3	SC51
A0A022LFR7	SC51
A0A024JVE6	SC51
A0A031FNR3	SC51
A0A062VQY9	SC51
A0A066U670	SC51
A0A074TSX4	SC51
A0A076MUZ4	SC51
A0A0A6UK66	SC51
A0A0B2A3S5	SC51
A0A0B4D772	SC51
A0A0D0K135	SC51
A0A0D0KCV5	SC51
A0A0D5CKU4	SC51
A0A0F0H8X5	SC51
A0A0F0KKK0	SC51
A0A0F0LAV9	SC51
A0A0F2C9D1	SC51
A0A0H3D019	SC51
A0A0H5D2E0	SC51
A0A0H5P7Q1	SC51
A0A0J6VFH0	SC51
A0A0J6W9L5	SC51
A0A0J6Z8V3	SC51
A0A0K2YT79	SC51
A0A0K3B8L2	SC51
A0A0L6HZJ9	SC51
A0A0M0KL77	SC51
A0A0M2H6V5	SC51
A0A0M2K5W5	SC51
A0A0M3DBL1	SC51
A0A0M8MNU5	SC51
A0A0M8XTB9	SC51
A0A0M9ZZ25	SC51
A0A0N9I9R6	SC51
A0A0Q4DLC0	SC51
A0A0Q5FEF7	SC51
A0A0Q5I1P9	SC51
A0A0Q5JT16	SC51
A0A0Q5KPQ9	SC51
A0A0Q5LTW4	SC51
A0A0Q6GPL3	SC51
A0A0Q6JIS2	SC51
A0A0Q6JXT8	SC51
A0A0Q6PAC8	SC51
A0A0Q7G2L1	SC51
A0A0Q7RXM3	SC51
A0A0Q7VDK8	SC51
A0A0Q8AFU9	SC51
A0A0Q8CD14	SC51
A0A0Q9DII0	SC51
A0A0S9K2E8	SC51
A0A0T1WLN4	SC51
A0A0T2KWT1	SC51
A0A0X3V7E1	SC51
A0A134DGY5	SC51
A0A143BNN2	SC51
A0A143Q7R5	SC51
A0A147F6V8	SC51
A0A150HG92	SC51
A0A160FB63	SC51
A0A161T1V2	SC51
A0A164CFH4	SC51
A0A165LQ08	SC51
A0A177K904	SC51
A0A178X2T9	SC51
A0A196L0T3	SC51
A0A1A1VW89	SC51
A0A1A2PBA8	SC51
A0A1A3BBH0	SC51
A0A1B1Q227	SC51
A0A1B2HYU0	SC51
A0A1B3WU34	SC51
A0A1C4U2Q4	SC51
A0A1C6SK67	SC51
A0A1D8C2P7	SC51
A0A1D8D2E9	SC51
A0A1D8D671	SC51
A0A1D9DY26	SC51
A0A1E4BI75	SC51
A0A1E4CBY7	SC51
A0A1E7DL05	SC51
A0A1G5B6J2	SC51
A0A1G5CRX7	SC51
A0A1G6LZK4	SC51
A0A1G6N5J6	SC51
A0A1G7KJ30	SC51
A0A1G7TLZ9	SC51
A0A1G7XBJ6	SC51
A0A1G7Y7Q0	SC51
A0A1G8CU03	SC51
A0A1G9FA84	SC51
A0A1G9K7M5	SC51
A0A1G9XHA1	SC51
A0A1H0FY70	SC51
A0A1H0HZZ5	SC51
A0A1H0RM81	SC51
A0A1H0T4H1	SC51
A0A1H1D6L9	SC51
A0A1H1PTU1	SC51
A0A1H1R5T1	SC51
A0A1H2D444	SC51
A0A1H2WA02	SC51
A0A1H3CP24	SC51
A0A1H4K1B6	SC51
A0A1H4PIW8	SC51
A0A1H5RE71	SC51
A0A1H6BM48	SC51
A0A1H8YGQ7	SC51
A0A1H9PZE1	SC51
A0A1H9QGB8	SC51
A0A1H9R5V3	SC51
A0A1H9WPW4	SC51
A0A1I0G182	SC51
A0A1I0SGG1	SC51
A0A1I0YG81	SC51
A0A1I2B499	SC51
A0A1I2MTW8	SC51
A0A1I4CUJ1	SC51
A0A1I4T9P5	SC51
A0A1I5MNE6	SC51
A0A1I5NSN9	SC51
A0A1I5SZ31	SC51
A0A1I6E5D4	SC51
A0A1I6MNF5	SC51
A0A1I6PAE9	SC51
A0A1I7C754	SC51
A0A1I7G3N5	SC51
A0A1J6XCC7	SC51
A0A1K0GLX5	SC51
A0A1K1T5K5	SC51
A0A1M5GRU5	SC51
A0A1M7SAS4	SC51
A0A1N6U126	SC51
A0A1N7GCP2	SC51
A0A1P8U6N4	SC51
A0A1Q3LLK8	SC51
A0A1Q3T9T0	SC51
A0A1Q4A1F6	SC51
A0A1Q4Y7E5	SC51
A0A1Q8CWU6	SC51
A0A1Q9LI56	SC51
A0A1R0KSI6	SC51
A0A1R3VXU6	SC51
A0A1R3XM37	SC51
A0A1R4EUK7	SC51
A0A1R4GBH4	SC51
A0A1R4GU57	SC51
A0A1R4I6F5	SC51
A0A1S2MSF7	SC51
A0A1S7D1W5	SC51
A0A1V2IUD1	SC51
A0A1V2JZ97	SC51
A0A1V2NGE4	SC51
A0A1V2P5W9	SC51
A0A1V2Q589	SC51
A0A1V4PJB8	SC51
A0A1V8ZYR2	SC51
A0A1W2DXL5	SC51
A0A1W2FH62	SC51
A0A1W2LZA7	SC51
A0A1X1THE1	SC51
A0A1X1ZB49	SC51
A0A1X2EQW9	SC51
A0A1Y2KEP7	SC51
A0A1Y4DZY9	SC51
A0A1Y4HKU5	SC51
A0A1Z4H4E4	SC51
A0A218NG54	SC51
A0A221W9Q7	SC51
A0A222SI21	SC51
A0A223RQE7	SC51
A0A229SZJ0	SC51
A0A229T7Y6	SC51
A0A235AAY9	SC51
A0A238V447	SC51
A0A238VMR4	SC51
A0A246E9B8	SC51
A0A249LH84	SC51
A0A251XWX8	SC51
A0A251YDC8	SC51
A0A251YEM1	SC51
A0A251YMZ2	SC51
A0A263D868	SC51
A0A264W574	SC51
A0A285V6K4	SC51
A0A290ZD49	SC51
A0A2A3FJI3	SC51
A0A2A4E7D7	SC51
A0A2A7UFK7	SC51
A0A2A9F768	SC51
A0A2D1SPY2	SC51
A0A2D9NVF0	SC51
A0A2E9NFI5	SC51
A0A2G4GQT6	SC51
A0A2K8ME71	SC51
A0A2K9D5N7	SC51
A0A2K9EZU9	SC51
A0A2M9F2M6	SC51
A0A2N1JIR3	SC51
A0A2N3GRN5	SC51
A0A2N3WBD7	SC51
A0A2N3Y9Q2	SC51
A0A2N6PYJ1	SC51
A0A2N8N4N7	SC51
A0A2P8HAK7	SC51
A0A2P8IIJ0	SC51
A0A2R7M5Z4	SC51
A0A2R9UG41	SC51
A0A2S5V3N8	SC51
A0A2S5VEM8	SC51
A0A2S5WPD1	SC51
A0A2S5X3D1	SC51
A0A2S6GGH7	SC51
A0A2S8UFR8	SC51
A0A2S8Z866	SC51
A0A2S9A9H2	SC51
A0A2S9AI60	SC51
A0A2S9BNJ8	SC51
A0A2T0GUA8	SC51
A0A2T0KMP2	SC51
A0A2T0LWA4	SC51
A0A2T0TAT5	SC51
A0A2T6KNR4	SC51
A0A2T7WN43	SC51
A0A2T7X2L8	SC51
A0A2V4AYK3	SC51
A0A2V7INX2	SC51
A0A2V7N7C2	SC51
A0A2V7NX71	SC51
A0A2V7PXH6	SC51
A0A2V7RSJ5	SC51
A0A2W6RET0	SC51
A0A2W6USH1	SC51
A0A2Z5BRV3	SC51
A0A316FP76	SC51
A0A316I863	SC51
A0A318LK22	SC51
A0A327YZ35	SC51
A0A330FGQ3	SC51
A0A344LKR2	SC51
A0A346XYB2	SC51
A0A350T4Z9	SC51
A0A357J5H3	SC51
A0A359KRW6	SC51
A0A365ZMK1	SC51
A0A366ZJF8	SC51
A0A368LBQ0	SC51
A0A368VHL9	SC51
A0A371NVC6	SC51
A0A375YJ82	SC51
A0A385NLR0	SC51
A0A387B4U2	SC51
A0A399NFR7	SC51
A0A399NXY2	SC51
A0A399QG74	SC51
A0A399TFL2	SC51
A0A3A8IA49	SC51
A0A3A8ICT8	SC51
A0A3A8K357	SC51
A0A3A8KEN6	SC51
A0A3A8NB42	SC51
A0A3A8Q558	SC51
A0A3A8R4T8	SC51
A0A3A8TYJ1	SC51
A0A3A9K922	SC51
A0A3A9SEB9	SC51
A0A3A9T3W4	SC51
A0A3B0BBP4	SC51
A0A3D2NG93	SC51
A0A3D4PVU1	SC51
A0A3D9E7L1	SC51
A0A3E0HC94	SC51
A0A3G6ZP90	SC51
A0A3G8V3R8	SC51
A0A3N1GQB7	SC51
A0A3N1HDU8	SC51
A0A3N2ATS7	SC51
A0A3N2GTW4	SC51
A0A3N5HGE3	SC51
A0A3N7GZY5	SC51
A0A3P3VXI8	SC51
A0A3Q9J9Y4	SC51
A0A3R7NZD7	SC51
A0A3R8NZ13	SC51
A0A3S3KZV2	SC51
A0A3S8VQB2	SC51
A0A3T1ANH9	SC51
A0A419HCA2	SC51
A0A419I4J5	SC51
A0A420BUK1	SC51
A0A421B095	SC51
A0A427TIE7	SC51
A0A428VRW7	SC51
A0A428WZU9	SC51
A0A428ZBQ1	SC51
A0A429D9L4	SC51
A0A429DVA8	SC51
A0A429FX25	SC51
A0A432JZH8	SC51
A0A433FYC8	SC51
A0A495S0U5	SC51
A0A495W7Q8	SC51
A0A495XIH6	SC51
A0A498C4F7	SC51
A0A4P6ECN3	SC51
A0A4P7C6Y4	SC51
A0A4P8KPW2	SC51
A0A4Q1D7G0	SC51
A0A4Q7JCC4	SC51
A0A4Q7ZI92	SC51
A0A4R0QLA8	SC51
A0A4R2JBZ7	SC51
A0A4R4UJA6	SC51
A0A4R4VEX5	SC51
A0A4R4Z1V2	SC51
A0A4R5BB48	SC51
A0A4R5KEE0	SC51
A0A4R5XU26	SC51
A0A4R5YI88	SC51
A0A4R6GBI0	SC51
A0A4R6JVH8	SC51
A0A4R7UTA1	SC51
A0A4S2D686	SC51
A0A4S4FZG4	SC51
A0A4Y3QJ45	SC51
A0A4Y4B6W7	SC51
A0A4Y5YRM9	SC51
A0A4Y9PKD9	SC51
A0A4Y9R769	SC51
A0A510Y5T3	SC51
A0A511AMX0	SC51
A0A511D5I9	SC51
A0A533TAP1	SC51
A0A533TZF0	SC51
A0A534Q2W5	SC51
A0A535MHL8	SC51
A0A542DH43	SC51
A0A542FV15	SC51
A0A542N3T3	SC51
A0A543F0W7	SC51
A0A543JKD0	SC51
A0A544VX98	SC51
A0A558A3F4	SC51
A0A558ABZ5	SC51
A0A561F654	SC51
A0A561VBL6	SC51
A0A561WNK5	SC51
A0A563EGJ4	SC51
A0A5A7Y7J7	SC51
A0A5B0DCU8	SC51
A0A5B2WRM3	SC51
A0A5B7RH97	SC51
A0A5B8SHA3	SC51
A0A5C4LTD6	SC51
A0A5C4S0M4	SC51
A0A5C4S4P1	SC51
A0A5C8HPG2	SC51
A0A5C8HS21	SC51
A0A5C9DKR3	SC51
A0A5F0AB40	SC51
A0A5J5IPK5	SC51
A0A5J5J2Y4	SC51
A0A5J6KVI0	SC51
A0A5J6L5K8	SC51
A0A5M7C2G4	SC51
A0A5N0T887	SC51
A0A5N0UT88	SC51
A0A5P9PG19	SC51
A0A5Q0HAK6	SC51
A0A5Q3QGK3	SC51
A0A5R8LD13	SC51
A0A653TFG6	SC51
A0A660CNV6	SC51
A0A6B2DT04	SC51
A0A6C0GUK7	SC51
A0A6D1IE29	SC51
A0A6G0ETY8	SC51
A0A6G6W4B6	SC51
A0A6H1R3W1	SC51
A0A6H9WR22	SC51
A0A6I2FGL2	SC51
A0A6I3G2B5	SC51
A0A6I3G3J8	SC51
A0A6I8LS41	SC51
A0A6J4MEF2	SC51
A0A6J4NDB4	SC51
A0A6L5ETG3	SC51
A0A6L6E2D4	SC51
A0A6N4QGJ8	SC51
A0A6N7G493	SC51
A0A6N7HH32	SC51
A0A6N7HW00	SC51
A0A6N7Z4T4	SC51
A0A6P0MQV0	SC51
A0A7C3LEU6	SC51
A0A7C5DCL8	SC51
A0A7C5DEK5	SC51
A0A7C5HJK9	SC51
A0A7C9RLK9	SC51
A0A7D4U6Z6	SC51
A0A7D5F5X2	SC51
A0A7D6JJF8	SC51
A0A7D7RN94	SC51
A0A7D7WFA4	SC51
A0A7G5ZRG7	SC51
A0A7G9XRC4	SC51
A0A7H4H579	SC51
A0A7H8HFM8	SC51
A0A7I7KCN9	SC51
A0A7I7MFH3	SC51
A0A7I7PGY0	SC51
A0A7I7QT87	SC51
A0A7I7U9W2	SC51
A0A7I9X2L3	SC51
A0A7J4KEU6	SC51
A0A7J5B5L2	SC51
A0A7J5BAK6	SC51
A0A7J5C0B7	SC51
A0A7J9VA39	SC51
A0A7J9YGN3	SC51
A0A7K0YXQ5	SC51
A0A7K1CHN9	SC51
A0A7K1TN03	SC51
A0A7K4BCQ4	SC51
A0A7L7Z117	SC51
A0A7R7DNF7	SC51
A0A7S8MVE2	SC51
A0A7V9R3I9	SC51
A0A7V9VVN2	SC51
A0A7W3JMR0	SC51
A0A7W3ZBS7	SC51
A0A7W4UR19	SC51
A0A7W4V1C4	SC51
A0A7W5FC98	SC51
A0A7W5GGC5	SC51
A0A7W7BS32	SC51
A0A7W7CJ60	SC51
A0A7W7CYY9	SC51
A0A7W7GRR8	SC51
A0A7W7HTF2	SC51
A0A7W7ME09	SC51
A0A7W7WUW3	SC51
A0A7W9FAE4	SC51
A0A7W9KK24	SC51
A0A7W9M2X0	SC51
A0A7X0FRX3	SC51
A0A7X2S479	SC51
A0A7X4YIN8	SC51
A0A7X5UT50	SC51
A0A7Y0JM98	SC51
A0A7Y2LY46	SC51
A0A7Y4J0U7	SC51
A0A7Y9KJ80	SC51
A0A7Y9MCI8	SC51
A0A7Y9MKM9	SC51
A0A7Y9MYF5	SC51
A0A7Z0WIX3	SC51
A0A7Z7CXJ6	SC51
A0A810LA39	SC51
A0A837DI32	SC51
A0A838A8V3	SC51
A0A839DSE8	SC51
A0A839S4N4	SC51
A0A839XG89	SC51
A0A840IUL7	SC51
A0A840NGC7	SC51
A0A840PYR6	SC51
A0A841B020	SC51
A0A841CEP0	SC51
A0A841H1Z6	SC51
A0A845JMM9	SC51
A0A846SJB7	SC51
A0A848VPP3	SC51
A0A848X194	SC51
A0A852U9C4	SC51
A0A852Z5S4	SC51
A0A853AQN6	SC51
A0A853AWL8	SC51
A1BG37	SC51
A4FMN8	SC51
B3ECQ1	SC51
B3EJ51	SC51
B3QN20	SC51
C6WG45	SC51
C7MXF9	SC51
C7QKI2	SC51
D6U904	SC51
E0RXN8	SC51
E8N8M8	SC51
F2F833	SC51
G0FPE2	SC51
G8SL17	SC51
H5WYH3	SC51
H5XND9	SC51
H8GAE4	SC51
I0HH24	SC51
I0UZM6	SC51
I1CYZ8	SC51
J9SC53	SC51
K0K2E8	SC51
M2XBK2	SC51
M5BDU3	SC51
M6KF58	SC51
Q3B453	SC51
Q5YRY4	SC51
Q9KD27	SC51
R1FUU6	SC51
R4LM68	SC51
R7YDP0	SC51
S3A9B1	SC51
S4ZCQ6	SC51
T5KRK1	SC51
W5WRG2	SC51
W7J8X1	SC51
W7SMJ9	SC51
A0A7X1P848	SC52
A0A022FPN2	SC52
A0A094JWJ3	SC52
A0A0C4WQT7	SC52
A0A0C4YDR7	SC52
A0A0C5KJ13	SC52
A0A0F4R7P2	SC52
A0A0H3WPD5	SC52
A0A0J1DGI3	SC52
A0A0K6GKG3	SC52
A0A0N0JTA7	SC52
A0A0Q5TRY0	SC52
A0A0Q9ZKG0	SC52
A0A0S1Y3I6	SC52
A0A0T6DTB1	SC52
A0A0U2Y300	SC52
A0A127H3B2	SC52
A0A142L413	SC52
A0A142LNG9	SC52
A0A144PW35	SC52
A0A164BTU6	SC52
A0A165WAF4	SC52
A0A1B3PQW9	SC52
A0A1D2SDF5	SC52
A0A1E3LCK6	SC52
A0A1F4EZ21	SC52
A0A1G8L6F2	SC52
A0A1I0U2D8	SC52
A0A1I2CHB3	SC52
A0A1K0IVC1	SC52
A0A1L3MT12	SC52
A0A1Q7SMB6	SC52
A0A1Q8DMT0	SC52
A0A1Q8DWK8	SC52
A0A1Q8E511	SC52
A0A1R4IDA2	SC52
A0A1S1XBQ4	SC52
A0A1Y1SJI9	SC52
A0A202BAR6	SC52
A0A229GTM3	SC52
A0A239SDN3	SC52
A0A246Q266	SC52
A0A261S1M7	SC52
A0A2A7WWW7	SC52
A0A2D5X7L6	SC52
A0A2G5RU27	SC52
A0A2J4JS86	SC52
A0A2K4MR03	SC52
A0A2M9TQN5	SC52
A0A2N3IC28	SC52
A0A2N4XKU4	SC52
A0A2N5FN53	SC52
A0A2S5D4G6	SC52
A0A2U2AF99	SC52
A0A2U2AQY6	SC52
A0A2V5QEC8	SC52
A0A2V5QR32	SC52
A0A2V5THB1	SC52
A0A2V5V1E0	SC52
A0A2V6AFC1	SC52
A0A2V6GFF4	SC52
A0A2V7T5P1	SC52
A0A2V7TJD3	SC52
A0A2Z4IRT3	SC52
A0A323TMM0	SC52
A0A344UFQ4	SC52
A0A375IUU5	SC52
A0A378YG39	SC52
A0A378ZAX4	SC52
A0A381EYC8	SC52
A0A3B8WX09	SC52
A0A3C1GP51	SC52
A0A3D1WGT8	SC52
A0A3D4AEP3	SC52
A0A3D4KH28	SC52
A0A3E0JXQ7	SC52
A0A494Y0V5	SC52
A0A4Q1HG86	SC52
A0A4Q6B457	SC52
A0A4R1QFV6	SC52
A0A4R2NB56	SC52
A0A4S4BYS9	SC52
A0A514CJY9	SC52
A0A519EV11	SC52
A0A519F5T3	SC52
A0A521YJ87	SC52
A0A537CBI0	SC52
A0A537CJA6	SC52
A0A537DM33	SC52
A0A537FWF0	SC52
A0A559TMI9	SC52
A0A5B0AGC3	SC52
A0A5B0B8W2	SC52
A0A5C0AW19	SC52
A0A5C1DK03	SC52
A0A5C8BT95	SC52
A0A5C8NW23	SC52
A0A5C9CHR9	SC52
A0A5E4T5C5	SC52
A0A5E4TDZ6	SC52
A0A5E4UR65	SC52
A0A5E4V1Y8	SC52
A0A5E4VLD5	SC52
A0A5E4W448	SC52
A0A5E4WWV4	SC52
A0A5E4WZ09	SC52
A0A5E4X3R4	SC52
A0A5E4XUC8	SC52
A0A5E4XYB8	SC52
A0A5E4Y0Q3	SC52
A0A5E4Y6F3	SC52
A0A5E4Y7W9	SC52
A0A5E4YN98	SC52
A0A5E4YU65	SC52
A0A5E4YYN3	SC52
A0A5E4Z4N1	SC52
A0A5E5AR29	SC52
A0A5E5ATK6	SC52
A0A5E5BBH9	SC52
A0A5E5C284	SC52
A0A5E5PCN2	SC52
A0A643FL40	SC52
A0A679EUS6	SC52
A0A6I2GJS4	SC52
A0A6N6JQ12	SC52
A0A7C4E7A3	SC52
A0A7C5GF13	SC52
A0A7C6NRZ5	SC52
A0A7G8C0B8	SC52
A0A7H8QA36	SC52
A0A7L7WQK1	SC52
A0A7T2CN58	SC52
A0A7U5D3B1	SC52
A0A7U6KM52	SC52
A0A7V8UXL8	SC52
A0A7W0BVV6	SC52
A0A7W8FWH7	SC52
A0A7W8N539	SC52
A0A7Y0NQQ1	SC52
A0A7Y4P576	SC52
A0A7Y5LRJ9	SC52
A0A831KVE0	SC52
A0A838DFA2	SC52
A0A849P7S9	SC52
A0A856LJE6	SC52
A3YAZ3	SC52
D4K6J1	SC52
F7NIW8	SC52
H0F0G1	SC52
L0FZ76	SC52
Q7NSR3	SC52
R4G6M7	SC52
V9HCU1	SC52
A0A7Y2U6D1	SC53
A0A0Q8S9F5	SC53
A0A0R1W2D9	SC53
A0A149TVD8	SC53
A0A1G7QAK3	SC53
A0A1I3P449	SC53
A0A1Q3HWG0	SC53
A0A1V5HH44	SC53
A0A1Y3T7Y0	SC53
A0A1Y3YAZ8	SC53
A0A252AWY1	SC53
A0A2G6GY76	SC53
A0A2S5T9F8	SC53
A0A2S7U4P5	SC53
A0A2W5TJQ7	SC53
A0A366HQ52	SC53
A0A3D3CWE6	SC53
A0A3D3DW75	SC53
A0A4R3MH07	SC53
A0A4U5TNH3	SC53
A0A511FL71	SC53
A0A517QM26	SC53
A0A534NK51	SC53
A0A534NRT6	SC53
A0A534V0I9	SC53
A0A534WHK0	SC53
A0A534YBB0	SC53
A0A661Z940	SC53
A0A6J4NEB3	SC53
A0A6N6SR81	SC53
A0A7C1IG44	SC53
A0A7V0RI31	SC53
A0A7X8DCK9	SC53
A0A7Y2T486	SC53
A0A851GI80	SC53
F7VA39	SC53
H9UMU7	SC53
J0UG00	SC53
A0A7Y3EU59	SC54
A0A022MAS1	SC54
A0A059ZW80	SC54
A0A060UPC6	SC54
A0A0D7CCG3	SC54
A0A179BFZ3	SC54
A0A1B9BXQ3	SC54
A0A1C2IR64	SC54
A0A1E7XPX7	SC54
A0A1E7Z0M6	SC54
A0A1F2X6S6	SC54
A0A1X9SMU2	SC54
A0A1X9SWQ2	SC54
A0A1X9T189	SC54
A0A1Y4LDC6	SC54
A0A257T9G2	SC54
A0A2G4FDH3	SC54
A0A2S0JCQ0	SC54
A0A2V7SYR3	SC54
A0A2Z6INA0	SC54
A0A330FNF8	SC54
A0A350XU38	SC54
A0A358QPZ5	SC54
A0A3C1BXY3	SC54
A0A534Q5R5	SC54
A0A534YBF3	SC54
A0A535HV92	SC54
A0A535IZA2	SC54
A0A535TRL5	SC54
A0A536I218	SC54
A0A543Q073	SC54
A0A562Y7W5	SC54
A0A5J6VT60	SC54
A0A5P9XQH8	SC54
A0A6A0QTV0	SC54
A0A6A8MA24	SC54
A0A6A8MPW5	SC54
A0A6I2VAQ0	SC54
A0A6I5CGG4	SC54
A0A6M1RB67	SC54
A0A7C2NEE9	SC54
A0A7V5C1R5	SC54
A0A7V8YMY5	SC54
A0A7V9C5D1	SC54
A0A7Y1TSC1	SC54
A0A7Y1UUX7	SC54
A0A7Y2ILZ1	SC54
A0A7Y2ISZ0	SC54
A0A7Y5WS92	SC54
A0A7Z0DQ77	SC54
A0A845UBA6	SC54
A0A855N2S8	SC54
A0RPB7	SC54
B7JBX8	SC54
F7JQ97	SC54
F9ZR58	SC54
G0JR30	SC54
Q93MG7	SC54
R8VS33	SC54
U2G8Z3	SC54
A0A838PRG5	SC55
A0A0R2QH60	SC55
A0A1F2XAZ2	SC55
A0A2T4UMZ6	SC55
A0A2V7GAL5	SC55
A0A2V7GK35	SC55
A0A2V7RDL0	SC55
A0A3C1CNP8	SC55
A0A4V0WZK4	SC55
A0A524B5J1	SC55
A0A536GK19	SC55
A0A537XHI5	SC55
A0A537YYL9	SC55
A0A538F4C8	SC55
A0A538GPF9	SC55
A0A538JBE3	SC55
A0A538LCP2	SC55
A0A6I3C530	SC55
A0A6I3WXV9	SC55
A0A6J4RZR1	SC55
A0A6J4TDX8	SC55
A0A6L6BNE5	SC55
A0A6L7NGP2	SC55
A0A6N7YN73	SC55
A0A7K0TYS6	SC55
A0A7K0VRT8	SC55
A0A7K1CSB8	SC55
A0A7K1IFV2	SC55
A0A7K1Z763	SC55
A0A7V9ARS2	SC55
A0A7V9CBW3	SC55
A0A7V9G156	SC55
A0A7V9GS20	SC55
A0A7V9M733	SC55
A0A7V9MF44	SC55
A0A7W0K133	SC55
A0A7W0LN91	SC55
A0A7W0N4B4	SC55
A0A7W0UA08	SC55
A0A838HRL2	SC55
A0A838I7B8	SC55
L0IC63	SC55
M0BQR5	SC55
W0RKU0	SC55
A0A844WXU5	SC56
A0A066TCZ8	SC56
A0A069SLI8	SC56
A0A078R412	SC56
A0A080KMM1	SC56
A0A091BCW5	SC56
A0A0B8YGY3	SC56
A0A0C1KQV8	SC56
A0A0H4J099	SC56
A0A133Q6Z2	SC56
A0A176RW23	SC56
A0A179DFP5	SC56
A0A1B9JGH7	SC56
A0A1B9L0W5	SC56
A0A1B9L360	SC56
A0A1B9L8Z1	SC56
A0A1B9LN80	SC56
A0A1B9LYG9	SC56
A0A1B9M8I0	SC56
A0A1B9MFN6	SC56
A0A1B9N1W5	SC56
A0A1B9N3N4	SC56
A0A1B9NJQ7	SC56
A0A1C0A3S6	SC56
A0A1C4CI50	SC56
A0A1E4A8R0	SC56
A0A1H1WCS4	SC56
A0A1H9YJ20	SC56
A0A1I2AZI1	SC56
A0A1I5NZ67	SC56
A0A1J5K2G7	SC56
A0A1Q3ZMR5	SC56
A0A1Q6GQT2	SC56
A0A1V5W1V4	SC56
A0A1W9MNZ5	SC56
A0A1Y1QXD7	SC56
A0A212JY39	SC56
A0A212KA83	SC56
A0A239RJX9	SC56
A0A242NFB3	SC56
A0A242NWS9	SC56
A0A242NYD1	SC56
A0A242PE12	SC56
A0A256W8I6	SC56
A0A2A5EHI1	SC56
A0A2D6SBJ3	SC56
A0A2E0VY03	SC56
A0A2E6QXA8	SC56
A0A2E9Q9R0	SC56
A0A2K0XDN7	SC56
A0A2N0ETC5	SC56
A0A2N6QT65	SC56
A0A2R3MQQ8	SC56
A0A2S8SRI7	SC56
A0A2T2VPE0	SC56
A0A2U0I7U8	SC56
A0A2U0U722	SC56
A0A2U2B433	SC56
A0A2U2PLD1	SC56
A0A2V4DPL2	SC56
A0A2V4DU33	SC56
A0A2V4EA29	SC56
A0A2X0VKI7	SC56
A0A316SGH0	SC56
A0A345GW67	SC56
A0A352EEH4	SC56
A0A359ML41	SC56
A0A368DD11	SC56
A0A368DJA4	SC56
A0A368VDI1	SC56
A0A368ZLS9	SC56
A0A3C1S4H4	SC56
A0A3C1SUF3	SC56
A0A3D3MS91	SC56
A0A3D4MBR8	SC56
A0A3D9GS22	SC56
A0A3D9N5U6	SC56
A0A3E0MSQ9	SC56
A0A3E0RBC8	SC56
A0A3E1Y2Q7	SC56
A0A3E4JSS8	SC56
A0A3L8AAN5	SC56
A0A3P2A997	SC56
A0A401LRA8	SC56
A0A419S4R7	SC56
A0A449I408	SC56
A0A484GBV3	SC56
A0A4P7UFS8	SC56
A0A4Q3WTC2	SC56
A0A4Q5V325	SC56
A0A4R2LW43	SC56
A0A4R4GCQ5	SC56
A0A4R8DUZ2	SC56
A0A4S1DUL2	SC56
A0A4U1C1C0	SC56
A0A4V3RBC2	SC56
A0A4Y8WPT8	SC56
A0A506PDS7	SC56
A0A519RVJ6	SC56
A0A520A9Y6	SC56
A0A520DXH7	SC56
A0A520UFW3	SC56
A0A522CVU7	SC56
A0A556RSQ9	SC56
A0A556S8F7	SC56
A0A562IKP4	SC56
A0A562YE36	SC56
A0A5C6LB02	SC56
A0A5C7ZSW7	SC56
A0A5C8GLG2	SC56
A0A5J4FWC6	SC56
A0A5M6CN45	SC56
A0A657K295	SC56
A0A661Z1L0	SC56
A0A661Z2C5	SC56
A0A6F9ZE86	SC56
A0A6G6GNW2	SC56
A0A6G9ICY4	SC56
A0A6I4IPH0	SC56
A0A6I4Q754	SC56
A0A6I4QCN6	SC56
A0A6L6U972	SC56
A0A6L9E776	SC56
A0A6N8BR24	SC56
A0A7C5CA75	SC56
A0A7G8WC25	SC56
A0A7H9CPC5	SC56
A0A7K0FSX3	SC56
A0A7K0KGP4	SC56
A0A7W2GGX2	SC56
A0A7X8J628	SC56
