protid	UMAP1	UMAP2
A0A843K8Z0	-4.1744633	3.9944322
A0A843KPI5	2.0956662	7.1813183
A0A843KTG7	-4.2655387	3.8792112
A0A843LJ01	-2.8545914	7.1987405
A0A843MDA0	-4.299753	4.000218
A0A843QY83	4.366248	1.9729701
A0A843R839	4.557239	1.830446
A0A843RPY5	7.55687	-7.3230624
A0A843RSQ9	13.544386	-1.2103788
A0A843SIK7	2.3560722	12.690902
A0A843T4R1	0.82941735	5.9038887
A0A843T736	-7.637208	7.355088
A0A843YQ38	3.6531513	5.0291505
A0A843Z2C9	6.1993837	2.7112916
A0A844AB95	17.58199	3.6148984
A0A844B541	13.943075	6.891343
A0A844B9G2	6.8365617	16.134726
A0A844BJB4	0.053050198	-3.4766557
A0A844BQF2	4.6068487	3.2030804
A0A844BVV7	0.09067095	-3.5349908
A0A844C3Q8	-6.4481554	-9.000726
A0A844C3Z1	-1.0015324	-8.811728
A0A844CG64	15.124847	8.751382
A0A844DEE5	2.2962277	12.788815
A0A844DRI3	3.3071423	9.488293
A0A844E5E7	-1.9212861	5.593242
A0A844E6N5	1.8580332	-1.8652943
A0A844F4G0	-6.3085556	8.443596
A0A844FL35	12.363981	-0.24225713
A0A844FSX9	-2.0792682	5.922641
A0A844FZL3	3.0753703	7.308196
A0A844GI19	2.8537998	8.011893
A0A844GJM8	-7.303834	9.63549
A0A844GP51	3.9266706	-0.6699738
A0A844H6P0	6.94519	-0.7862849
A0A844H774	-3.914874	10.692585
A0A844HN55	6.7608266	-0.634726
A0A844I2K2	-14.023593	12.221346
A0A844IIG2	3.7048576	-2.5593505
A0A844IMH9	3.6933649	-2.614923
A0A844J4N1	0.8594233	11.773498
A0A844JSI3	9.468097	-1.7522552
A0A844K7R5	-0.4107816	-3.1149569
A0A844KA66	-9.147306	9.822149
A0A844KH60	-2.6905224	3.8645644
A0A844KI55	-1.2795986	-4.420155
A0A844KMI4	-2.7499495	3.8516939
A0A844L4M1	-2.589099	6.8306394
A0A844M0J7	-5.5241632	8.80358
A0A844MH30	-8.980831	2.1021075
A0A844MM24	3.6848536	-2.6764858
A0A844N793	4.756816	1.0553982
A0A844NA07	11.272019	-4.072349
A0A844Q238	3.3828878	-11.514089
A0A844Q8H9	4.290091	2.7134626
A0A844QMV5	16.552212	4.7848816
A0A844RPH8	5.9318247	3.4329722
A0A844SML9	10.234539	8.606654
A0A844U2H9	0.16477445	14.7950735
A0A844U5J9	8.131975	2.665132
A0A844W4X4	16.091309	8.972296
A0A844WNW4	-0.8203941	7.2080307
A0A844WXU5	-0.74349445	7.2039576
A0A844X2Q0	-0.80935377	7.1706877
A0A844XGZ9	6.9193807	-8.366619
A0A844XLJ1	6.917273	-8.437327
A0A844XYY0	7.734797	-8.232665
A0A844Y7E4	5.850837	-7.620775
A0A844YFZ6	7.2118325	-7.6670904
A0A844YLV2	6.50875	-8.255004
A0A844YSM3	-6.328661	6.1428003
A0A844ZEX6	7.886164	-8.153845
A0A844ZHW1	6.9709353	-8.436104
A0A844ZJN3	6.797402	-8.120627
A0A844ZSU5	7.8641477	-6.7770452
A0A845A201	10.521256	9.510725
A0A845A615	6.8994823	-8.2123165
A0A845ACQ3	6.8788886	-7.7419634
A0A845AMA2	6.1297355	3.8442013
A0A845B5L8	6.033243	-7.6610327
A0A845BA97	0.84968996	5.0514455
A0A845BN96	-6.040222	11.961252
A0A845C6X1	4.684004	5.654293
A0A845C8T1	3.0243857	13.580986
A0A845CCX9	6.850209	-8.22963
A0A845CP70	-4.4358697	3.9193645
A0A845D650	-4.1450877	14.530863
A0A845DLI5	3.3611422	17.225876
A0A845E788	3.3005803	17.67097
A0A845EX09	9.421029	-3.7903893
A0A845FEC7	3.5035727	16.93968
A0A845FV31	-2.7137685	9.899204
A0A845GA75	2.5144525	12.776216
A0A845GYC9	2.3579702	12.845727
A0A845H8C0	0.9964999	14.433883
A0A845HQR9	2.3040018	12.780536
A0A845HYT9	2.4015179	12.898731
A0A845JMM9	-8.228276	6.7289944
A0A845KIU9	-4.7829013	-1.8458769
A0A845KT68	-2.0058322	4.427587
A0A845KT85	-4.7868824	-1.8332378
A0A845L9A8	-0.12167242	-3.9882874
A0A845LBN6	-0.26171082	-4.171532
A0A845LGD0	13.678855	3.671731
A0A845LM81	-0.02329557	-3.4830163
A0A845M8H8	7.8244042	-7.983251
A0A845M9I4	13.948762	8.545832
A0A845MTP0	-2.5367455	6.9552035
A0A845MZR4	2.990823	11.46658
A0A845NDY3	-2.6703682	7.043365
A0A845PK89	-17.922543	0.16840023
A0A845PWE2	1.0499371	9.897298
A0A845QAP3	1.9424158	-5.5026546
A0A845QQY7	-8.706446	-3.3136504
A0A845S458	15.02623	7.9066434
A0A845SUH9	-0.13059503	-3.4573636
A0A845SWX9	-7.206463	-7.9128413
A0A845T9I2	5.1188803	2.520957
A0A845TNH1	2.5389812	12.675539
A0A845UBA6	-14.401175	11.003882
A0A845UCA3	15.583781	8.569022
A0A845V0X6	-1.3484607	17.880737
A0A845VZ09	3.4913619	-0.5728586
A0A845W9G1	3.4743621	-0.70517904
A0A845X4L8	-8.548926	1.3568836
A0A845XVZ4	3.5997188	-1.1635464
A0A846A544	3.6876695	-2.2902987
A0A846ANC5	3.910649	-2.045969
A0A846BPC1	3.5289838	-1.5528622
A0A846CCE8	3.9549146	-1.7762228
A0A846CRL0	3.041205	-0.4655472
A0A846EBZ1	4.272693	12.398719
A0A846ELX7	3.4988623	-2.594405
A0A846EP90	4.034232	-1.7982752
A0A846FQY0	3.9401417	-2.5213578
A0A846FST4	4.8837233	5.6009264
A0A846G7S9	3.967098	-1.8103783
A0A846GX71	3.455719	-1.159248
A0A846HGJ9	3.5830395	-2.820957
A0A846HNQ3	1.6751434	8.873067
A0A846LCW2	19.298283	5.247652
A0A846LIM7	-0.4897181	4.6005616
A0A846M796	9.568655	-0.86644685
A0A846MN84	-6.1280937	3.3062694
A0A846MVE0	16.209843	6.2751985
A0A846QTA1	0.7138596	5.1559887
A0A846REV4	-2.3027916	19.969753
A0A846RIZ8	-6.6406527	-2.4295127
A0A846S1W5	11.906114	12.505098
A0A846SJB7	-10.585961	7.142508
A0A846SY14	-0.12350185	2.301655
A0A846UJH4	-0.30589816	16.417826
A0A846UQ10	0.27728492	16.653719
A0A846USS4	2.5924964	17.863583
A0A846VUA9	15.655455	8.971502
A0A846WD18	-5.2378445	0.9714574
A0A846WSH7	1.1422031	3.1338682
A0A846X685	-4.588592	14.332016
A0A846XL31	-2.1299305	0.8805743
A0A846Y863	1.4408482	2.9158127
A0A846YP86	-2.0735352	0.90405357
A0A846YT36	-10.077501	-0.08064562
A0A846ZFS9	6.2838187	2.683896
A0A846ZJ45	-0.39426956	17.534203
A0A847A327	0.003521614	6.030697
A0A847AKF1	5.2952757	12.073024
A0A847BCY2	9.135535	-2.033142
A0A847BF94	0.0046364865	-9.281566
A0A847BUB1	8.058904	-5.147228
A0A847BX41	7.244853	8.726444
A0A847CD32	4.689602	2.357627
A0A847CVR6	0.6400723	-1.9787993
A0A847D826	-1.6795775	13.173997
A0A847DV44	4.7593527	9.332218
A0A847F947	-2.4423192	6.4410124
A0A847GXQ6	-2.270347	11.961219
A0A847HLD5	6.7040095	-7.4196315
A0A847IEK0	1.7839627	2.8383152
A0A847IXT8	-0.7594774	-7.123632
A0A847JGD4	-5.9909096	5.5032015
A0A847JLP9	4.756647	2.530817
A0A847JS93	-4.286039	9.493747
A0A847K1U2	1.1968932	1.6406192
A0A847KKY4	2.195375	2.1398852
A0A847KW68	2.302835	-4.893357
A0A847LAD9	2.6478202	9.383619
A0A847LDC5	-1.1566936	11.827566
A0A847M073	4.1957407	4.6902094
A0A847N3R5	2.716649	9.178722
A0A847NP23	6.4840856	-2.6231024
A0A847PC88	2.7409306	12.360066
A0A847PT11	-1.0106964	1.0604926
A0A847PYA9	11.021708	3.112284
A0A847QCR8	0.455927	-1.9234309
A0A847R8V9	-5.2947335	11.542117
A0A847RRB4	9.477574	4.245832
A0A847S2X5	-0.60707945	17.426542
A0A847SBP7	-1.5812747	7.560917
A0A847SDJ7	-1.5363691	7.5181804
A0A847SSI1	9.473554	4.2596903
A0A847T1M7	-1.4100535	16.11121
A0A847THV0	3.4218578	4.6217275
A0A847TIW4	-1.5256402	7.5001984
A0A847TNQ2	9.41467	4.3536625
A0A847TY22	2.526139	2.2834063
A0A847UAL9	5.4683504	4.144384
A0A847V9V7	-2.866892	7.1456866
A0A847VSM2	-1.9113595	5.115808
A0A847VYD2	3.8550026	8.985194
A0A847W4B5	-2.5127006	4.0033746
A0A847WPL3	2.3033133	7.794221
A0A847WTK0	-5.9441233	5.800965
A0A847X392	-0.6106478	1.2360778
A0A847XNM4	-1.2634903	-6.5353384
A0A847YCR6	-1.5769476	7.05909
A0A847YNW1	13.8115835	3.9895828
A0A847ZWD0	6.938734	-8.253516
A0A848B208	12.0781355	0.07154102
A0A848BQQ3	1.5041299	-4.3532157
A0A848C4M1	-5.2962103	-2.1880767
A0A848CCR4	-8.966768	9.3247795
A0A848CNU0	-1.7747501	4.62662
A0A848CXT4	0.56388	12.4434805
A0A848D758	-8.811995	-3.0347164
A0A848DQF2	-8.636754	6.7251883
A0A848E1Y7	-4.672877	7.153544
A0A848EA02	9.329888	8.576277
A0A848FGM5	5.1722536	10.559564
A0A848FJU5	5.93713	0.5140191
A0A848FXZ9	1.3856344	11.070287
A0A848FZJ0	-2.9462507	16.701057
A0A848GF08	9.482328	4.3693304
A0A848GQJ9	-1.660625	7.578937
A0A848H7Z1	7.324851	16.40801
A0A848HKI9	2.3752966	12.527012
A0A848HQT6	9.476921	-0.6247081
A0A848IDR6	-9.491175	17.127142
A0A848J3X4	3.054632	3.4286797
A0A848JBV5	-8.700151	-3.1717472
A0A848JXJ0	11.343563	4.3475857
A0A848KA95	-4.2587442	0.9338562
A0A848KYQ5	1.057762	3.0336144
A0A848LWP3	-3.8141828	14.537541
A0A848MQF5	-5.1318045	-9.260933
A0A848N8A1	-1.2985333	-10.3251705
A0A848NCY0	-0.32017148	14.80886
A0A848P683	4.5985527	3.042467
A0A848QML1	6.266216	-7.7001314
A0A848QWD1	0.16770339	7.8654404
A0A848RGG0	4.467886	6.728887
A0A848RKF1	-0.00074990693	6.144912
A0A848RZQ0	-2.247475	6.2022285
A0A848SBK5	7.0653353	-6.9518566
A0A848SKT7	6.5103493	3.5099616
A0A848SNK2	12.848164	3.6592407
A0A848SVA8	6.062861	-7.085492
A0A848SZU2	-1.6194682	-6.036714
A0A848U7X7	-5.2131505	8.935666
A0A848UHB6	-10.629335	0.38586667
A0A848UPZ7	-7.9595056	12.297628
A0A848UWV9	4.232988	11.693824
A0A848V141	6.7169414	7.3858175
A0A848VPP3	-8.163033	7.45769
A0A848VY63	13.846242	7.52381
A0A848WBR5	7.9517817	-7.482976
A0A848WM03	13.86285	8.221097
A0A848X194	-8.428082	5.682262
A0A848XHC9	4.050766	2.6359289
A0A848XTE8	3.2561948	3.1882107
A0A848Y0R4	-8.159552	7.3458524
A0A848Y5Y5	12.810209	4.1298237
A0A848YRC2	7.7275133	-8.030871
A0A848Z7L8	8.190765	-7.653285
A0A848Z8U5	7.4392176	9.048121
A0A848ZNZ4	4.927914	0.8171122
A0A848ZXW7	7.359124	3.5510201
A0A849A7V9	-12.79948	-0.47171625
A0A849ABF6	-0.6957691	8.560935
A0A849AWK8	-16.337101	0.5668791
A0A849AYC7	2.6590998	0.5429735
A0A849B0A5	-2.6468053	7.622164
A0A849B7Y1	6.509236	11.046705
A0A849BVW3	2.6641853	0.70351887
A0A849C1X0	1.8272189	2.66289
A0A849DGX5	2.5466957	2.2152977
A0A849EB17	7.0269628	8.490739
A0A849EEK0	1.4087878	11.262685
A0A849EP20	11.347183	-4.062092
A0A849F9I1	13.927673	7.083644
A0A849FNA4	3.9016943	6.5927505
A0A849FTR2	14.100968	4.0372744
A0A849GXD3	14.145338	7.9191194
A0A849H350	3.1411445	18.16068
A0A849HIA0	2.8609653	0.49456382
A0A849HNL6	11.4163685	5.4383383
A0A849HYL9	7.9104986	5.340077
A0A849I1U2	9.331801	8.297043
A0A849IHD1	-0.67993337	17.293503
A0A849IL01	0.5381276	-3.3901327
A0A849IST4	-0.24211782	2.0164223
A0A849J5E0	-0.14617099	2.0195901
A0A849K492	6.9449463	16.111818
A0A849K753	1.9120424	0.8286806
A0A849KFA0	10.846611	4.2842674
A0A849L4X9	11.583067	5.804482
A0A849M5C1	4.2823815	12.865454
A0A849MIN9	-0.099629745	17.49705
A0A849MS71	-1.5872464	12.85515
A0A849N1S1	9.299989	8.143261
A0A849NB76	-2.2001753	0.785695
A0A849NDY8	-0.06402883	12.220014
A0A849NQ30	1.6032243	-12.473986
A0A849NRB7	-17.592222	1.6615695
A0A849P7S9	-0.7089346	4.317914
A0A849R3J2	7.136725	5.586754
A0A849RDE9	-5.551039	8.909582
A0A849S5C4	-6.2279286	11.110151
A0A849SB08	8.427117	13.46695
A0A849SWF5	-2.141358	17.867924
A0A849TP16	-3.306536	10.47116
A0A849TWW1	4.5987635	5.69221
A0A849U2U8	6.805347	8.701675
A0A849UAH7	-5.8454337	11.504785
A0A849UIH8	6.2817507	15.031284
A0A849URY1	5.2120123	6.73435
A0A849V355	-5.968064	11.405394
A0A849VH45	0.34338292	-9.35771
A0A849VPC9	16.47509	5.150614
A0A849VZU7	2.7413201	0.37378457
A0A849WNA8	5.509749	7.3240867
A0A849XR60	-5.552176	8.285392
A0A850A161	-4.9974566	-2.027756
A0A850ANR5	-0.96628153	-9.091129
A0A850B3Y5	-1.4884199	16.248686
A0A850C9V3	-10.45528	0.30769008
A0A850CMA4	5.958652	5.840753
A0A850DKP1	-0.06891562	5.234495
A0A850E0L4	-5.5811114	1.6524919
A0A850E325	10.00738	8.7711735
A0A850ESG2	1.326625	13.188188
A0A850F754	-7.1721363	-8.240735
A0A850GVA9	5.9461174	-7.017649
A0A850H721	6.533786	-8.253647
A0A850H7G5	-14.241658	12.5207815
A0A850HEK2	-8.980308	9.359825
A0A850HUU1	9.66225	8.703633
A0A850JI88	-10.266537	0.1293221
A0A850KFE1	14.119401	7.0120697
A0A850KUM9	10.971463	3.967121
A0A850L3D1	-6.1968775	11.53079
A0A850L938	4.183868	13.461425
A0A850NG81	6.476157	6.563976
A0A850NSN3	4.100596	12.53033
A0A850P2G9	2.2273982	-4.7587667
A0A850P958	8.333943	7.9444017
A0A850PZW7	-4.197914	1.3729706
A0A850Q375	13.762815	7.7486153
A0A850QHS0	2.5286088	12.271884
A0A850RF50	-1.9634128	6.6991444
A0A850S455	-4.041406	9.597272
A0A850S8S5	-4.5235677	9.208163
A0A850ST18	-5.8411837	6.030911
A0A850T194	0.97469413	10.8371935
A0A850TBJ9	7.1092577	-4.545237
A0A850TFW1	1.8428543	9.124884
A0A851G370	-6.86806	-7.6954827
A0A851GI80	-4.772474	9.7934065
A0A851H0R1	4.551506	9.225344
A0A851H4L8	-6.0379195	11.869649
A0A851HT54	-13.900234	11.676188
A0A851IPQ4	0.55340314	-1.7234374
A0A852RE86	-11.167993	-6.87988
A0A852RMC8	-0.13071778	5.9806156
A0A852SNI6	-0.1356057	5.9573245
A0A852T060	-0.45751745	5.9000177
A0A852U9C4	-10.748117	6.956348
A0A852V9M9	-10.682372	1.4460015
A0A852VFP2	3.3176205	5.523138
A0A852VQC1	11.877278	12.136605
A0A852W677	1.6354916	0.55581415
A0A852WEB2	2.6766634	0.5687851
A0A852X402	-0.7397967	5.8105035
A0A852X995	11.949851	11.983205
A0A852YCS3	-5.645303	1.5770081
A0A852Z5S4	-8.853405	6.0072985
A0A852ZIF2	-12.925606	-8.686772
A0A853AA60	-13.226028	-1.7412114
A0A853AQN6	-8.596047	6.6593175
A0A853AWL8	-8.744981	5.292089
A0A853BS58	-10.336614	0.21112284
A0A853C8Z6	-11.122488	-6.058874
A0A853CDW7	-3.4244723	14.671004
A0A853CXA4	-0.078355536	6.0150976
A0A853DBN4	6.5850983	6.493847
A0A853DED1	-0.683616	8.594124
A0A853DRR5	-0.32449517	6.213048
A0A853EKL4	12.048271	11.220888
A0A853EQC8	2.15305	1.0683378
A0A853FEV3	0.8271261	14.571194
A0A853FJQ7	6.396833	-7.021935
A0A853FRX6	5.6181726	4.7193832
A0A853G5E8	0.9425136	14.426421
A0A853GDT2	-0.6602361	14.799181
A0A853H049	0.9226919	14.502875
A0A853IA09	-4.598233	9.233734
A0A853IPT4	7.1501975	16.267353
A0A853JCM1	2.4472866	6.810521
A0A853KTX9	-4.9947867	8.902503
A0A853L1R3	10.492264	-2.0586956
A0A853LJR5	-5.639774	-5.0743203
A0A853LYQ9	11.533037	11.36353
A0A853MEV5	-8.479312	1.3743129
A0A853NKQ7	-3.5801241	-8.568325
A0A853PQK0	-5.9224906	13.419798
A0A853PTH0	2.2027102	10.447267
A0A853Q4I7	3.5660715	15.437048
A0A853R1L3	-4.74278	-8.206984
A0A853RHL1	-3.5144734	-8.436445
A0A853S7D8	6.65916	-2.8888438
A0A853SMP8	9.492403	12.482698
A0A853SSJ3	9.451853	12.445216
A0A853U8S2	3.2679076	1.1264217
A0A853V2I0	12.415057	1.3094593
A0A853VY12	3.1401274	11.14144
A0A853WWC5	-10.824278	17.181759
A0A853XEB3	-2.2538934	-1.8458827
A0A854B2R0	3.530891	24.16967
A0A854C6T1	6.4380236	7.834841
A0A854D985	12.156547	11.26962
A0A854DC58	-4.081558	5.4145937
A0A854F4K1	13.475757	-1.159047
A0A854FVD2	3.2219372	11.1006975
A0A854G5E1	1.5543785	3.8049755
A0A854HWL7	-4.418933	-8.423172
A0A854I2V7	1.7632952	2.4477396
A0A854IBC3	2.4810047	2.4849105
A0A854KVZ6	-2.719274	-1.613795
A0A854KZF4	4.992862	8.709655
A0A854LZ14	-16.91269	0.35033053
A0A854MC73	-17.119318	1.0767653
A0A854UPR8	1.7675475	2.5650213
A0A854WB30	4.3714457	6.6293597
A0A854X6J5	0.8337248	20.302553
A0A854XRU5	18.063381	3.2087789
A0A854Y578	3.1305914	-11.136377
A0A854YAD8	3.2117267	-11.336879
A0A854YBS0	3.4556823	-11.735468
A0A854ZAC7	-1.9495447	-1.8462383
A0A854ZL19	-2.851707	-1.0847341
A0A855BG13	-1.1510761	-1.8350189
A0A855CVL5	-2.1887789	-0.73650426
A0A855G0L0	-3.3489134	16.289898
A0A855GV05	2.4574637	8.001295
A0A855HC93	1.5359235	1.8535857
A0A855HWF1	-3.0303838	-8.229376
A0A855IF62	-4.775446	-9.298785
A0A855IW71	-3.234878	-8.361117
A0A855IYQ0	-3.2514584	-8.141458
A0A855K815	2.2367115	19.245003
A0A855KGL9	0.09583711	21.93476
A0A855LLM6	0.12747577	22.118189
A0A855M561	-6.3331184	-6.7971363
A0A855MU63	13.719044	3.4688492
A0A855N2S8	5.843519	-1.4413115
A0A855N7I4	5.877191	-1.5396498
A0A855NJQ2	-4.788643	7.0662174
A0A855QSE3	1.6301223	23.021715
A0A855SEV4	-4.8132577	-9.375316
A0A855TEX7	-4.877811	-7.717895
A0A855TW39	12.254015	1.5910803
A0A855VQ98	1.7487084	-12.846368
A0A855WQ20	-18.015497	0.36974704
A0A855XHV8	4.003742	2.2265248
A0A855XS40	1.7045221	12.759133
A0A855YR85	-6.992098	-8.74862
A0A855ZMD4	4.4767513	1.7770442
A0A856I077	7.660217	-5.0348225
A0A856KEK3	1.6689583	8.026816
A0A856LJE6	1.6559073	10.698573
A0A856M9C7	3.9258628	-2.494243
A0A856NSL7	-13.137541	-1.6879703
A0A856UTL5	-16.950804	0.37284878
A0A857C3F4	9.377712	8.623273
A0A857D972	-8.156377	0.6799938
A0A857EIN7	-7.1667323	-8.70258
A0A857EXD0	-7.20982	-8.43497
A0A857FJM4	2.3826573	-4.8306966
A0A857I8V6	-18.241978	0.18969625
A0A857IL06	-17.612005	0.31209862
A0A857J051	7.207573	14.461024
A0A857JQW7	-4.3831253	5.166403
A0A857M7Y6	1.2024316	2.6058264
A0A858B346	-6.23696	3.3072488
A0A858BBU9	6.765533	6.788509
A0A858J7G3	19.93022	5.9341683
A0A858JJ01	1.5525595	-5.484398
A0A858N4S1	-0.2792167	0.07398645
A0A858Q7K7	-6.0955896	11.256386
A0A858R047	-4.301455	10.087581
A0A858RKN5	-2.3475873	11.914948
A0A858SS15	15.361808	9.587258
A0A858WTQ0	-3.2987814	6.479306
A0A858X0A5	11.330421	4.455394
A0A858ZSV3	7.1275706	16.164831
A0A859CSH0	-4.32089	11.672851
A0A859DPY1	11.569879	0.9430782
A0A859FF76	-1.8551745	13.3370695
A0A859PMH0	-6.145687	-9.13666
A0A859QH87	18.98137	8.547847
A0A862ZI75	-14.592923	5.513574
A0A871BGA4	3.3933516	4.66024
A0A871BHE9	2.2717223	2.5268269
A0A8A2U9Y2	2.3909776	7.9976864
A0A8A2VGD5	2.5495398	7.85482
A0A8B0SGN8	-0.18455592	10.317118
A0A8B2NTB2	7.8856645	-6.3483963
A0A8B2PC30	-11.641467	-2.9244416
A0A8B2QTH9	9.684277	-1.8072393
A0A8B2SDB6	-7.1479616	-7.340617
A0A8B2URM9	-7.072344	-8.130373
A0A8B2VF27	-10.795946	12.950074
A0A8B2W219	-2.6093256	-1.6436892
A0A8B2X281	-0.2225138	0.0006000892
A0A8B2XWQ7	-7.19975	-7.597519
A0A8B2Y5A9	8.486953	6.2120457
A0A8B2ZKG7	12.796392	1.175787
A0A8B3AS48	-9.053562	-3.2161896
A0A8B3BZB4	-1.4679638	13.366757
A0A8B3C8J7	-1.39425	7.304712
A0A8B3CUQ9	-4.0938416	11.4525795
A0A8B3DKZ0	-5.24761	-8.108944
A0A8B3ERI1	-5.3168917	8.874717
A0A8B3FIT7	-10.900921	12.912866
A0A8B3JU28	-1.8512627	-8.066852
A0A8B3JVI5	-1.9749125	-7.966033
A0A8B3LWX5	19.276402	3.81244
A0A8B3N873	1.240426	-12.306895
A0A8B3PUX5	17.574862	3.3017914
A0A8B3RLD7	-8.84294	-3.7922475
A0A8B3S260	6.9095798	5.5039253
A0A8B3WNC1	-3.1852458	-8.365952
A0A8B4C233	8.089803	2.6037433
A0A8B4DSF9	-5.5165744	-1.256047
A0A8B4GCA6	-0.52950007	10.440385
A0A8B4GE90	-6.5537753	-7.1841283
A0A8B4HF20	5.8498216	-1.323864
A0A8B4IQ59	4.194155	6.3771772
A0A8B4N7R0	-18.295633	1.5537246
A0A8B4R9C7	-4.7107463	2.0632114
A0A8B4RN93	-18.470306	0.7431447
A0A8B4S5D3	8.353516	13.480206
A0A8B4X749	-8.458577	6.079196
A0A8B4Y8I0	3.8738928	8.252021
A0A8B4YRV2	11.185922	1.1713704
A0A8B4YU74	-7.1401052	-8.505292
A0A8B5EHP0	6.406978	-2.5258143
A0A8B5ENQ7	6.5437956	-3.0692432
A0A8B5Q3B6	19.987858	5.4272785
A0A8B5QDW4	-13.827939	4.3097534
A0A8B5RRV3	12.312115	1.3023677
A0A8B5S496	-16.242916	0.564673
A0A8B5TKY8	19.989584	4.996462
A0A8B5W8B4	0.19856916	-3.77113
A0A8B5WJD4	-1.3631006	17.037243
A0A8B5WZG4	4.6465282	2.9693637
A0A8B5X7E1	7.308687	8.897537
A0A8B6LKI2	6.3341436	15.173907
A0A8B6M290	9.511315	8.627993
A0A8B6UQ98	1.1493292	22.60849
A0JK13	-4.1589537	1.7305905
A0JK14	-4.0844827	1.9730916
A0JZC3	-6.3321705	-3.130321
A0K6D2	-11.018802	16.78297
A0KM32	-11.57619	10.163122
A0KXX7	-3.954888	-8.6542845
A0M1U9	5.680105	2.2022414
A0M2F8	8.066813	2.5425007
A0NHY0	-0.552597	10.630945
A0NTK2	11.13559	5.268604
A0PQ00	11.553999	11.467173
A0QJB3	-5.556012	-1.2268308
A0QUZ3	-4.720378	1.9692193
A0RI03	-2.7157445	-1.4960723
A0RPB7	6.5777507	-2.7262063
A0XWR9	0.23300235	-9.370614
A0YQU2	3.7940996	-2.1815734
A0Z499	5.5354195	12.360557
A0ZFV7	3.43019	-2.4281058
A0ZZM5	-8.83439	-4.0758896
A1B1L3	6.787857	-0.7367684
A1BG37	-3.5635958	8.775183
A1JKY8	-7.024895	-7.0921144
A1K651	-0.5936862	16.732437
A1KMX8	1.011545	3.1269686
A1KS04	-3.0112638	16.445702
A1R8Y3	-6.2668943	-3.196447
A1S760	-3.7932415	-8.696129
A1SPL9	-13.874032	-8.517441
A1SXD1	-1.0675529	-9.709152
A1T704	-4.3615265	1.403132
A1TQF6	7.8819127	15.183285
A1U6M7	-14.104895	12.340863
A1UEB2	-4.432481	2.0445693
A1VPE2	-2.1233442	9.536585
A1W0X7	5.848901	-1.3095496
A1WHF7	7.7090983	14.79309
A1WTJ6	7.3067484	6.272795
A1ZTR6	-5.1282544	3.907919
A2BTS8	-8.87824	2.5816305
A2BZ83	-8.912087	2.1051345
A2C5H3	2.7375317	1.2986767
A2CE14	-9.022447	2.6935213
A2S3P6	-10.969042	16.384884
A2SK72	-0.7650416	1.2200551
A2SQZ9	3.7288463	7.0186615
A2VR95	-11.029315	16.54279
A2WB34	-9.54826	16.943148
A3D3M7	-3.843668	-8.806434
A3HRX7	-0.9622375	3.5037968
A3IV82	3.806028	-2.176933
A3J7H0	-0.72094923	0.46844804
A3J8M0	-13.948998	11.974739
A3JQD1	14.045503	6.597588
A3JZJ3	15.320239	8.634228
A3M3C8	2.2294655	7.4423065
A3N864	-11.133587	16.277828
A3NTX5	-10.582025	16.63757
A3PFI5	-8.841711	2.4128966
A3PMH3	14.2200365	8.237006
A3QHJ7	-3.9925277	-8.977187
A3RUT2	7.336178	11.590523
A3SH97	14.505999	8.59649
A3SXA1	14.737635	8.65804
A3TRI6	1.2424815	0.45052743
A3TYV0	15.067009	8.883122
A3U9R5	7.257566	2.9596522
A3UAA5	8.298144	2.8588858
A3UJR0	3.7501194	12.688062
A3UYN5	-0.95805615	-8.689407
A3V3L3	8.810036	-2.2358708
A3VHM5	14.237634	8.523
A3VYP3	15.44173	9.496823
A3WHZ0	-6.180408	6.1644053
A3X1K9	8.584911	8.01622
A3XIM3	6.851953	2.8380172
A3XN50	0.30142283	12.666779
A3YAZ3	-0.3219563	3.423327
A3YWC9	-8.96664	1.8776515
A3Z3R2	-9.046266	2.1962705
A3ZSX6	1.0550386	-3.8700547
A4A3Q4	5.478523	12.250549
A4AIH6	-5.9730873	1.7603734
A4B995	2.061473	18.919058
A4BPH2	-0.54780835	3.322978
A4CK06	7.6713934	3.1996248
A4CMX9	4.751367	0.66354173
A4CWX5	-9.043205	2.2409408
A4E7H6	-7.0072036	2.3811421
A4EIZ6	9.595791	-0.24385934
A4FMN8	-8.613951	6.5951376
A4G448	9.039423	12.166486
A4JDB7	-10.256266	16.90299
A4L2V1	4.583396	2.652142
A4SEK2	-3.3200011	8.670468
A4SL21	-11.487352	10.057835
A4TE29	-4.2034283	1.2522686
A4TZH5	5.7364016	-7.9359984
A4VGZ6	0.75773954	23.055532
A4WPJ0	13.645019	4.711249
A4X4D2	-2.033095	19.75028
A4XP08	4.606334	21.716692
A4Y675	-3.7388322	-8.632193
A4YTA9	11.165648	4.9644837
A5A8M4	-8.642398	-3.5736785
A5CTZ9	5.014195	8.505405
A5EID1	11.10632	5.581005
A5EXN5	1.7025988	8.792212
A5FB84	-8.742035	11.712731
A5FD62	3.9176912	9.063775
A5G1J3	11.211774	5.2088103
A5GPR1	-9.071745	2.614497
A5GWZ7	2.1423473	0.81463546
A5KJX7	0.53111744	-1.7859496
A5L7F6	-1.0100025	-8.483372
A5MZG8	3.1273556	16.551725
A5PDS6	8.005063	7.833502
A5U6Z5	1.0508666	3.1026366
A5UN51	-0.3496901	3.385877
A5UZL8	-5.1536956	-1.6967351
A5VID3	4.0605974	2.2044356
