protid	tSNE1	tSNE2
A0A6H2CFQ4	-43.018356	-53.883675
A0A6H2DQD9	-48.891064	-6.785048
A0A6H2GPY8	63.596687	90.42469
A0A6H2H021	78.37461	40.94638
A0A6H2HAC5	14.885758	25.592775
A0A6H2KRB8	-14.357257	23.338257
A0A6H2NNG0	-18.26549	-13.104787
A0A6H2NR61	-131.93547	-40.382496
A0A6H2VK18	-91.81139	-54.83526
A0A6H3APL9	74.67281	82.29571
A0A6H3EMV3	-90.75317	-72.81383
A0A6H3FAY6	91.02272	-37.686634
A0A6H3NF31	-49.48113	68.6336
A0A6H3NVX4	-50.947483	69.21302
A0A6H3PWI5	-59.858616	-40.939423
A0A6H3SVM8	21.292156	-26.066765
A0A6H3U269	-89.04988	-73.994385
A0A6H9FVI0	-140.00293	-32.66952
A0A6H9G0Q7	-140.68526	-32.5547
A0A6H9H7X4	-32.91215	1.9389292
A0A6H9H9S8	-28.879988	69.1533
A0A6H9HCW3	-140.30287	-32.156322
A0A6H9HHT9	14.939422	-39.49732
A0A6H9IHC7	30.5	133.69669
A0A6H9J3J1	32.2713	133.11104
A0A6H9KKX0	76.535225	-69.965744
A0A6H9LH90	10.0893545	96.62617
A0A6H9T0A7	122.1627	-30.057
A0A6H9WIB8	-111.64833	-2.5823426
A0A6H9WR22	-129.63696	20.78388
A0A6H9X404	55.37357	60.465366
A0A6H9XVT0	96.989815	16.834988
A0A6H9Y1I5	93.14387	17.175734
A0A6H9Z4J7	-12.032715	-58.714005
A0A6I0BGN1	30.287716	124.24291
A0A6I0C1X4	33.27636	-16.547766
A0A6I0CC44	141.27351	29.04009
A0A6I0CUI2	-59.333622	-24.313595
A0A6I0EP89	-18.598318	-42.533627
A0A6I0F3N5	-66.28711	98.651
A0A6I0FBB8	-64.04007	98.0656
A0A6I0KHU5	-64.04991	12.591189
A0A6I0M3S5	-62.295883	14.490854
A0A6I0SIK6	-113.894104	74.46103
A0A6I0SYU7	25.241795	28.770996
A0A6I0VG20	37.845516	-31.780565
A0A6I1AWH5	-65.54083	-3.7759242
A0A6I1DYX5	-75.42573	17.85233
A0A6I1ELF1	-0.039700177	4.5972676
A0A6I1ELQ4	-0.053633172	4.374615
A0A6I1F5M9	25.194412	-11.841223
A0A6I1G7Y6	42.238358	-24.22497
A0A6I1GGV2	39.45698	-37.600113
A0A6I1GI04	-122.872314	-11.118972
A0A6I1GWX9	-27.377504	-40.389645
A0A6I1HFH8	-27.415892	-40.777393
A0A6I1HT87	-26.609743	-40.99118
A0A6I1JIH1	-4.4717693	50.06299
A0A6I1K1B4	-88.90082	82.19744
A0A6I1LAQ6	98.06289	47.705902
A0A6I1MWA1	68.518425	6.411515
A0A6I1NAF5	98.56637	47.324047
A0A6I1PAR4	6.5792212	-6.7112656
A0A6I1PFI6	-22.319324	16.21904
A0A6I1Q2U0	122.28282	-30.807554
A0A6I1QL12	1.2181919	150.18892
A0A6I1QPS7	16.040184	-32.306152
A0A6I1R5P0	88.56136	43.75255
A0A6I1UCI7	141.49524	31.657366
A0A6I1VS15	101.828186	47.67439
A0A6I1YJD4	-58.643192	-110.51214
A0A6I1YU19	-33.1574	-92.64581
A0A6I2AFB8	36.827534	127.453514
A0A6I2ECG0	32.852474	129.89888
A0A6I2F9Q2	-3.560941	85.77792
A0A6I2FGL2	-131.76122	19.376982
A0A6I2FY15	-0.8082383	0.21935876
A0A6I2GJS4	-48.063198	70.5215
A0A6I2GRP3	-71.8592	95.38179
A0A6I2GZG5	-20.522528	109.92982
A0A6I2IFI9	-25.991081	137.37338
A0A6I2IHM9	-23.25489	140.17485
A0A6I2IHP4	-27.30139	141.23541
A0A6I2JFC7	-18.913883	140.1492
A0A6I2K4M1	108.03571	47.046295
A0A6I2L974	68.33456	6.6626534
A0A6I2LIC0	-5.513197	-121.66593
A0A6I2M5I0	-14.200568	21.709839
A0A6I2M7E0	-1.2601886	101.900604
A0A6I2MNN2	-8.335625	38.544937
A0A6I2QTM5	100.89056	-72.70805
A0A6I2QUS9	100.94913	-72.48595
A0A6I2RU44	100.961296	-72.49479
A0A6I2T582	38.681522	-30.021507
A0A6I2U197	-78.869736	60.46043
A0A6I2UFB3	-14.711733	25.274565
A0A6I2UFT1	1.8426824	86.56489
A0A6I2UWV7	99.12773	-73.47518
A0A6I2V795	53.142704	43.485695
A0A6I2VAQ0	-22.678835	-62.073997
A0A6I2VKK8	-15.9616585	-85.64535
A0A6I2W1L0	-111.57116	5.8764443
A0A6I2WEL2	-15.836016	-84.88558
A0A6I2WLN2	52.48315	45.67624
A0A6I2WXQ0	-15.126018	-84.61388
A0A6I2WZ42	-75.34912	-106.4142
A0A6I2XHU2	-71.56997	71.84396
A0A6I2XLK2	51.734173	47.41285
A0A6I2XM03	-30.459051	-89.91511
A0A6I2XM82	-111.91443	6.0811605
A0A6I2YI57	-16.41014	-82.6317
A0A6I2YZQ3	51.92917	44.803535
A0A6I2Z6D1	52.75144	41.04423
A0A6I3A539	-45.131306	-112.27914
A0A6I3AX14	-65.050674	-108.39788
A0A6I3B9U4	-15.603265	-86.024124
A0A6I3BM19	51.525185	48.08351
A0A6I3BSG9	4.8996477	-68.19924
A0A6I3C530	-15.4738455	-83.456535
A0A6I3CKC2	-65.4862	-108.283875
A0A6I3CS33	57.66833	27.567625
A0A6I3D4B2	-71.55745	71.900856
A0A6I3DAR3	-18.028028	-63.948887
A0A6I3DCY0	-112.46783	7.4453564
A0A6I3DF84	-70.12658	-18.38962
A0A6I3DQY8	-58.492687	-110.4175
A0A6I3DXK8	-105.95912	4.3867097
A0A6I3EA89	-16.299822	-84.99176
A0A6I3EAH4	52.81981	40.60665
A0A6I3EII3	52.030617	47.218094
A0A6I3F7T3	-71.54962	71.84431
A0A6I3FFJ6	-15.91856	-85.9887
A0A6I3FNF6	-117.78512	-19.115679
A0A6I3FQW0	99.74999	-78.11742
A0A6I3G2B5	-129.8166	18.72625
A0A6I3G3J8	-113.61453	33.29179
A0A6I3G823	-118.171555	-18.984076
A0A6I3GED9	-19.670134	-62.05171
A0A6I3GJF4	-112.41917	6.5616384
A0A6I3GQ36	-71.77675	72.50414
A0A6I3GTV4	-122.60048	-14.128583
A0A6I3H8G7	-71.63593	72.02418
A0A6I3HFV6	52.447815	43.90435
A0A6I3HP70	-15.944205	-85.0466
A0A6I3HR50	-19.279644	-62.349026
A0A6I3IBG9	38.769604	45.68129
A0A6I3JCJ9	-42.418694	-101.72422
A0A6I3KLS0	-18.58302	-42.54626
A0A6I3KVU5	14.287339	-4.072076
A0A6I3L8V7	40.262634	-5.2376375
A0A6I3LKF9	-13.010546	44.682034
A0A6I3LZZ5	-49.145985	-53.113056
A0A6I3M410	34.3231	21.967548
A0A6I3M5U0	-6.3897476	81.20503
A0A6I3MIH1	-43.731735	102.95493
A0A6I3MT44	35.86588	21.971367
A0A6I3MU69	-16.067753	-85.01094
A0A6I3MY25	52.47477	44.75757
A0A6I3PPZ0	2.1361377	-69.58427
A0A6I3Q8D5	-69.39071	94.71854
A0A6I3RZE5	18.96429	61.538464
A0A6I3SQQ5	-65.56231	98.87983
A0A6I3T3B7	117.76693	-11.320165
A0A6I3W0D7	142.80727	30.680983
A0A6I3WWA1	37.634193	95.62927
A0A6I3WXV9	-15.486966	-84.84239
A0A6I3X0J0	26.658195	9.106563
A0A6I3X8F6	51.636505	45.13618
A0A6I3XIR4	57.24456	15.552256
A0A6I3ZDK8	-2.3090298	-25.490948
A0A6I4AX64	-24.653856	-148.5681
A0A6I4B8I2	18.212547	-91.258804
A0A6I4BN11	35.22942	-99.620674
A0A6I4BQY1	37.882847	-99.398544
A0A6I4BU11	29.264267	-92.799484
A0A6I4C2R8	23.874823	-89.353935
A0A6I4C5L0	16.539444	-99.50361
A0A6I4C6W8	24.689299	-90.68467
A0A6I4CD13	39.10336	-99.42172
A0A6I4CEU6	23.73917	-102.6451
A0A6I4D2H7	20.720861	-86.769165
A0A6I4DIQ6	-28.07683	-148.24005
A0A6I4EEF6	-27.365084	-147.83832
A0A6I4F405	-27.931181	-148.30252
A0A6I4HVH6	-79.79444	-20.769451
A0A6I4I8B4	-80.61458	-19.444973
A0A6I4IFI1	-8.657993	38.76354
A0A6I4IMZ3	-21.754261	-1.5459614
A0A6I4IPH0	19.098783	23.966864
A0A6I4J1J7	-18.438208	2.7597036
A0A6I4JZP0	121.20885	36.53428
A0A6I4KT85	139.75232	17.84897
A0A6I4LWU5	-36.321743	-11.202838
A0A6I4LZS5	-10.900818	-59.4543
A0A6I4N979	91.38182	-82.28407
A0A6I4NNE1	-45.130615	103.370804
A0A6I4NTC3	-6.4139156	82.05651
A0A6I4PNR3	-11.153259	-59.022823
A0A6I4Q754	-38.8414	-43.969666
A0A6I4QCN6	-38.738888	-43.908188
A0A6I4RAG5	95.44286	47.883602
A0A6I4SPQ3	-44.77912	3.553937
A0A6I4SXM6	-29.015821	36.02672
A0A6I4T955	-42.345913	4.022625
A0A6I4TDZ8	-48.538204	0.32340258
A0A6I4TH22	-50.885704	-4.432234
A0A6I4U0C0	-45.941967	2.66517
A0A6I4U2N2	-48.114105	-7.16085
A0A6I4UCH3	-44.387505	0.58165294
A0A6I4UN67	-14.031782	-42.04221
A0A6I4URS4	-47.52123	-3.6873379
A0A6I4V0M3	-38.865356	1.6919434
A0A6I4VE37	-22.43769	141.3263
A0A6I4WGF2	-10.495997	-59.124092
A0A6I4X118	-128.40292	-5.6199117
A0A6I4YM53	8.789032	-70.18455
A0A6I4Z0Q1	8.790554	-70.177704
A0A6I4ZV00	33.76265	42.94182
A0A6I5B229	-29.339865	-100.691414
A0A6I5BR67	-30.286789	-89.85958
A0A6I5CGG4	-37.664047	-89.37359
A0A6I5CZ10	-62.854477	-109.21713
A0A6I5ED69	-35.11621	-100.03742
A0A6I5ERW3	-45.64738	-108.90254
A0A6I5FL41	-28.763298	-96.28211
A0A6I5GIP7	-35.384434	-84.14688
A0A6I5HT52	92.38439	-81.670784
A0A6I5I9J2	-26.151596	-80.09355
A0A6I5IVR9	1.8390611	151.40819
A0A6I5L7X8	-76.29415	18.784264
A0A6I5MNI8	-59.385433	-110.99101
A0A6I5N142	38.329105	-40.425903
A0A6I5N782	-15.504618	-14.6472
A0A6I5NMV8	-4.374971	8.864396
A0A6I5NNN1	36.03571	43.729713
A0A6I5P1B7	72.74912	-33.852425
A0A6I5PGK8	12.190471	26.793154
A0A6I5R8C6	15.826876	-12.756205
A0A6I5R9R0	-127.803635	-37.055813
A0A6I5RRR0	116.88285	43.292297
A0A6I5U990	50.72678	59.62965
A0A6I5VQB4	-139.82532	48.5292
A0A6I5WFX9	55.36747	60.73056
A0A6I5X3T4	-46.148693	-5.800549
A0A6I5XCJ8	-4.820963	-10.731187
A0A6I5XFI1	3.6022232	50.16202
A0A6I5YRR6	-30.826445	36.270554
A0A6I5ZGT1	22.227568	2.9711292
A0A6I5ZYC8	12.927901	-11.989402
A0A6I6AIA1	-65.285545	97.77544
A0A6I6AW91	-25.146267	141.97235
A0A6I6CYX0	-67.415565	41.883038
A0A6I6DK87	-28.837124	141.45642
A0A6I6E5G1	-33.445744	-56.50266
A0A6I6E6Y7	40.25888	-5.236853
A0A6I6EPT0	-21.308205	140.9739
A0A6I6F9R2	-34.513115	-92.78106
A0A6I6G5X9	52.448147	43.216965
A0A6I6GVD3	20.537298	-45.81263
A0A6I6HBC3	54.784714	0.41084135
A0A6I6HDR1	113.97118	43.770084
A0A6I6IUB2	16.239468	-127.85635
A0A6I6JXE6	70.687805	38.76175
A0A6I6KM51	-44.942177	-108.870735
A0A6I6L7W1	-36.096992	-6.708752
A0A6I6LGI2	134.14983	30.693321
A0A6I6MN03	40.77931	106.190926
A0A6I6MXN3	-36.285885	-103.55118
A0A6I6QGY9	102.628555	48.843204
A0A6I6RIP1	-54.057285	-112.75695
A0A6I6SDZ8	-49.0558	-110.13837
A0A6I6SGY2	-40.43009	72.0634
A0A6I6T4Z4	116.60227	41.992947
A0A6I6U295	22.31599	0.935196
A0A6I6VAK0	99.223076	48.26927
A0A6I6VN16	124.95996	34.91428
A0A6I6W7N9	135.46614	30.514688
A0A6I6WVU1	-75.59102	79.19868
A0A6I6XP63	125.17338	32.842304
A0A6I6YET9	-129.92299	-4.496483
A0A6I7DDQ2	-77.078476	22.616753
A0A6I7E7A5	35.611233	134.92747
A0A6I7HPY6	-16.647287	-131.26889
A0A6I7M7D9	-61.21354	13.830616
A0A6I7MSY6	15.800361	106.213715
A0A6I7N0R2	70.89565	51.086502
A0A6I7NCB2	95.48161	15.446418
A0A6I7NMF2	105.02077	50.05712
A0A6I7NT23	-128.9946	17.369923
A0A6I7P500	-1.4942403	31.601126
A0A6I7PPS5	-3.7752686	-5.7458777
A0A6I7PSN5	16.202328	18.897936
A0A6I7Q4C6	-30.11843	-54.77246
A0A6I7Q9V7	-106.965004	0.90213454
A0A6I7QS80	17.687353	61.50618
A0A6I7R1I6	-90.375755	20.843073
A0A6I7WA40	-46.911438	76.55562
A0A6I7WK99	-48.224052	76.03801
A0A6I7X4J5	-48.974434	76.19984
A0A6I7X7K5	-46.81816	76.54117
A0A6I7XT02	-26.272223	-80.07561
A0A6I7XVD1	29.498436	128.34473
A0A6I7Z4C6	-31.932215	-90.38438
A0A6I8LS41	-114.91702	33.419876
A0A6J4BVP9	-39.90527	-11.386518
A0A6J4CXG6	9.121141	-67.01605
A0A6J4DXG2	122.752464	39.316326
A0A6J4F7A1	-35.17959	1.6162951
A0A6J4FV61	-38.414307	-0.6993046
A0A6J4G4L1	-39.945545	0.54475623
A0A6J4G8F4	-48.383286	101.59264
A0A6J4GWX6	-47.223053	101.90873
A0A6J4HBV8	-16.347431	-82.40897
A0A6J4HYZ7	-70.618675	72.53317
A0A6J4IX64	26.219847	9.504684
A0A6J4JSE7	-1.9703845	-24.298084
A0A6J4K9M1	-139.36458	52.117325
A0A6J4KGD6	17.645138	101.64924
A0A6J4KPB5	-56.750687	-112.52372
A0A6J4LRS9	-3.6507635	98.22444
A0A6J4LZ45	22.100233	34.28856
A0A6J4M2Q4	17.763533	100.98301
A0A6J4MEF2	-119.2135	27.296862
A0A6J4MLW8	-82.33885	78.22343
A0A6J4MSV5	-52.66507	-112.53841
A0A6J4NDB4	-118.73551	26.786846
A0A6J4NEB3	19.250114	-14.267483
A0A6J4NF95	7.2589	-14.675051
A0A6J4NHW6	42.96533	104.947044
A0A6J4NPW4	82.07237	-56.861355
A0A6J4PAX4	-49.045853	-112.51461
A0A6J4PIG3	-48.79698	-112.67748
A0A6J4PQ80	95.48833	-56.954464
A0A6J4PVB2	-41.651756	27.268875
A0A6J4Q6Y3	43.441082	107.473755
A0A6J4Q906	62.158516	29.845982
A0A6J4QKG9	62.07976	29.91714
A0A6J4QM74	12.424817	33.2557
A0A6J4RDD3	34.53734	69.781876
A0A6J4RJC6	98.83772	-78.409485
A0A6J4RZR1	-41.3431	-109.74699
A0A6J4STB2	100.385704	-75.496666
A0A6J4STU4	-47.61973	-0.43825513
A0A6J4SVQ6	-34.803387	-10.578746
A0A6J4TDX8	-35.25821	-98.86281
A0A6J4TDZ7	-44.144577	-6.5641623
A0A6J4UA65	6.3259287	-3.96773
A0A6J4UBC7	18.661243	-14.170638
A0A6J4UKX6	6.2016406	-4.8251376
A0A6J4ZP31	136.07639	-8.218195
A0A6J5B460	125.48962	-25.477583
A0A6J5BVA6	127.19883	-26.074894
A0A6J5D6K7	122.77913	-31.913746
A0A6J5DL89	129.13162	-35.992867
A0A6J5EBH5	130.6592	-35.84886
A0A6J5G7H2	123.39063	-31.57852
A0A6J5GBM9	127.62246	-29.498085
A0A6J5IXE7	124.130486	-36.14897
A0A6J5JUW8	122.88396	-37.209824
A0A6J5K5H4	126.52676	-26.322544
A0A6J7ZRC5	-13.848734	-18.016617
A0A6L1KZU8	-21.213034	15.613255
A0A6L2BJR4	-24.426456	18.624426
A0A6L2ZPY0	-17.867035	142.40318
A0A6L3BGY0	30.945496	124.97267
A0A6L3C0F5	36.466187	126.605705
A0A6L3F0Z7	0.0050858324	86.54316
A0A6L3F8D0	-96.08428	5.679496
A0A6L3MVT1	129.35736	-36.42941
A0A6L3NM93	127.39423	-33.910133
A0A6L3T5I4	39.582386	-60.69928
A0A6L3UUK0	-65.34955	97.23589
A0A6L3VM02	-11.249183	-59.19865
A0A6L3WFP6	35.606274	125.31424
A0A6L3XZI1	-20.55498	108.372986
A0A6L3YRX7	-58.949738	-23.783205
A0A6L3ZJX3	67.64418	35.70241
A0A6L3ZSV6	35.838116	38.790775
A0A6L4AQ99	-38.016647	-1.3504378
A0A6L4AQU4	3.6371803	-8.494115
A0A6L4B972	100.18948	4.5117555
A0A6L4NCC9	10.131899	57.51224
A0A6L4V6X5	37.26432	-35.75803
A0A6L4YFJ7	98.73144	7.29019
A0A6L4Z0A6	-35.19924	101.105804
A0A6L4Z959	80.00767	-57.144737
A0A6L5BM21	142.4065	26.133318
A0A6L5DTJ9	10.858941	56.505745
A0A6L5EAS8	61.93262	81.68456
A0A6L5ETG3	-113.97576	35.619465
A0A6L5F6J6	-17.533384	-83.61093
A0A6L5FPZ1	-3.113127	-117.00183
A0A6L5FYZ2	-81.608116	79.710205
A0A6L5GAR9	-12.758732	-58.871437
A0A6L5GTJ8	57.028023	25.5611
A0A6L5HGH8	110.49682	45.702133
A0A6L5JT34	99.478386	-17.336128
A0A6L5LDH5	29.794842	129.20488
A0A6L5MJT6	35.210716	133.32335
A0A6L5PI48	-96.9738	60.695267
A0A6L5PTP3	30.839724	124.17431
A0A6L5QKX5	68.569016	6.9736023
A0A6L5QVN1	-51.412563	71.679405
A0A6L5R2D6	-6.1028256	81.9201
A0A6L5TAI9	-66.51724	-61.103912
A0A6L5WGZ4	-30.584555	17.869743
A0A6L5WZA4	38.69313	-32.69093
A0A6L5X3U6	25.224434	64.7978
A0A6L5XLY1	0.5480622	5.3323226
A0A6L5XSF8	-106.307434	3.3502116
A0A6L5Y4A3	-0.7675028	88.30405
A0A6L5YEY1	-61.070324	97.53951
A0A6L5YU63	-58.45358	98.40913
A0A6L5Z483	-47.642456	-25.691137
A0A6L5ZHZ6	-67.45686	-107.8151
A0A6L6A4I8	-71.57568	71.942055
A0A6L6AM48	31.87812	-57.71462
A0A6L6BNE5	-15.951184	-82.55148
A0A6L6C8P6	26.467554	9.265846
A0A6L6CHS2	-70.13546	-18.38192
A0A6L6CN44	-112.37744	7.463321
A0A6L6CRC1	-16.352232	-83.29469
A0A6L6D0T1	-112.317314	6.182188
A0A6L6D1H5	-73.27037	-105.9432
A0A6L6D6E4	-16.138872	-81.10588
A0A6L6DAV5	50.576042	47.68045
A0A6L6DFB6	-112.38264	6.2160745
A0A6L6DJI8	52.259464	45.82744
A0A6L6E2D4	-128.89377	26.796696
A0A6L6ECY3	51.913597	47.595234
A0A6L6EMX7	51.81432	46.833473
A0A6L6EXL3	-76.164734	-106.36225
A0A6L6F4G7	-13.141109	140.84213
A0A6L6F7K2	50.288677	46.0827
A0A6L6FV85	-13.191658	141.43967
A0A6L6G8W6	25.551884	10.681755
A0A6L6GFF6	-93.19249	-54.606506
A0A6L6GT50	-22.743734	141.46703
A0A6L6HPD8	-13.9455	22.2971
A0A6L6IIC7	73.605415	84.01907
A0A6L6ISU7	-15.204892	27.31213
A0A6L6JGG2	-14.744043	25.381453
A0A6L6JIV7	-42.172935	74.65948
A0A6L6L1V9	-61.00746	27.909052
A0A6L6L4K1	-50.351868	-61.85268
A0A6L6PI23	68.6395	7.354783
A0A6L6Q5D2	68.804405	7.615943
A0A6L6Q9Z8	67.75318	6.162528
A0A6L6T7P1	125.09773	39.36653
A0A6L6TN37	10.921873	25.050909
A0A6L6TU63	23.80015	-85.53465
A0A6L6U0U3	20.241327	-102.67748
A0A6L6U6F7	11.945413	67.30486
A0A6L6U972	-57.192932	-43.09475
A0A6L6X2E4	51.935673	45.652813
A0A6L6XQM2	-56.428177	-110.84543
A0A6L6Y6H7	-11.488994	113.82548
A0A6L6YKD7	15.147067	62.51208
A0A6L7ADT5	4.2932687	50.492184
A0A6L7EJT6	-17.971384	138.43585
A0A6L7EZQ0	-55.205807	-113.97967
A0A6L7G4K0	17.798832	-131.96204
A0A6L7GF72	-38.962296	-0.0882433
A0A6L7GM09	22.32906	2.9654987
A0A6L7IMY2	-20.370312	80.7819
A0A6L7IWK0	-6.990898	42.164124
A0A6L7JLJ4	31.704506	-58.87377
A0A6L7JY32	93.17472	-80.355804
A0A6L7KEA7	-37.78737	-56.06231
A0A6L7LHS4	21.74482	-132.84511
A0A6L7LV14	96.18531	13.436757
A0A6L7M448	89.3403	18.88815
A0A6L7MCX9	-41.9577	70.995766
A0A6L7MW04	93.23823	16.630692
A0A6L7NGP2	-37.56939	31.492683
A0A6L7P4W8	-37.845985	-56.13195
A0A6L7Q6S7	-94.78031	5.646314
A0A6L7RCA5	-37.761467	-56.063274
A0A6L7S285	18.08684	-127.401665
A0A6L7SVM8	24.223269	-60.678925
A0A6L7T048	3.8009162	-67.92273
A0A6L7TH92	94.18081	12.555383
A0A6L7TYF0	8.135692	-119.522316
A0A6L7U972	52.73394	40.236897
A0A6L7UFS0	33.621414	44.96276
A0A6L7ULI5	100.001045	-75.17979
A0A6L7VQ42	95.48019	8.665034
A0A6L7VRV6	96.381035	10.745452
A0A6L7W5L3	-31.078445	-58.64946
A0A6L7WDR0	5.8092074	-66.863754
A0A6L7WSK7	21.525087	-25.765528
A0A6L7XQ03	7.2812796	-118.70098
A0A6L7XRT8	95.07614	11.753713
A0A6L7YCQ4	6.149456	-66.51126
A0A6L7YI48	-21.457647	-58.497585
A0A6L8A2H8	-34.244164	0.41529217
A0A6L8A4P7	5.6329484	13.884247
A0A6L8AAY6	97.12443	7.77944
A0A6L8AQ57	90.83183	23.6561
A0A6L8B8P3	-40.592854	69.47039
A0A6L8C702	-66.369194	-11.749724
A0A6L8C9U0	-5.2258368	-3.7174747
A0A6L8CMX2	-119.988106	-14.512603
A0A6L8DP66	-20.305647	61.803493
A0A6L8DUT8	14.028555	-38.46048
A0A6L8EGG2	-72.90345	40.878967
A0A6L8EN25	92.97403	24.294685
A0A6L8F3T6	-33.691555	2.2502859
A0A6L8G5R9	15.251568	-121.18604
A0A6L8GIZ5	16.353573	-41.839016
A0A6L8H715	34.09234	-13.918333
A0A6L8I1N2	14.276485	-120.69207
A0A6L8JRZ4	31.674845	-59.02093
A0A6L8KK25	68.997375	7.899149
A0A6L8L1Y8	68.52884	7.0884476
A0A6L8LNU9	-1.4311398	147.99588
A0A6L8LSS4	22.784094	-136.1706
A0A6L8MHU0	68.389114	7.004895
A0A6L8N695	-25.936537	-87.08341
A0A6L8Q4X6	-5.3603106	45.89404
A0A6L8RGI3	-108.08704	5.4033656
A0A6L8RU65	0.78212315	37.42797
A0A6L8RW95	-57.509632	-67.935234
A0A6L8RWN3	20.443258	-30.120201
A0A6L8T675	104.89237	-64.58019
A0A6L8T776	-4.753208	64.72778
A0A6L8TC38	-62.072277	26.417004
A0A6L8TZT2	-35.298172	101.25605
A0A6L8U511	69.53177	-33.99592
A0A6L8UDR8	-36.26223	101.67176
A0A6L8V464	78.67448	40.89146
A0A6L8VFA8	-50.654037	-25.844265
A0A6L8W7J7	-38.74466	0.54277265
A0A6L8XY61	-2.7774014	64.97633
A0A6L8XYG5	105.283936	-63.89648
A0A6L9E776	-17.323502	38.868633
A0A6L9ECG1	-16.906954	44.136215
A0A6L9EVR3	-8.751011	43.595966
A0A6L9EXP8	0.14179185	49.211155
A0A6L9FGE7	-20.601223	108.366264
A0A6L9FZ85	-3.669819	141.67285
A0A6L9G7J4	43.41342	-18.638681
A0A6L9GGM0	-79.22513	14.460024
A0A6L9GXE0	-69.48194	-51.041775
A0A6L9H9Y5	-51.704712	-51.63643
A0A6L9HJ63	92.10153	-32.436584
A0A6L9IM65	9.806392	23.935501
A0A6L9J2P0	6.2963123	108.482254
A0A6L9JMA5	-12.492115	142.81636
A0A6L9KDM1	74.71922	-4.200454
A0A6L9L794	29.464237	67.30926
A0A6L9MGL3	-58.628227	-22.641525
A0A6L9MU04	-78.061165	19.853586
A0A6L9QKN9	-12.098661	-59.592842
A0A6L9S5W8	-74.63325	-106.405815
A0A6L9SS08	40.810192	-36.858585
A0A6L9T7R8	41.7419	-31.895237
A0A6L9U2N0	-19.901655	-134.06027
A0A6L9UZ68	-11.756098	-143.02591
A0A6L9W4N1	99.359604	-79.2539
A0A6L9XTM5	-6.216043	82.14231
A0A6L9YRZ2	-15.612472	-16.19362
A0A6L9Z8T1	-15.652626	-16.132528
A0A6L9ZAB8	-15.883487	-16.80112
A0A6L9ZQN9	-22.443243	-18.014465
A0A6M0BDF7	-15.962704	-16.90287
A0A6M0CI50	-9.797457	41.840942
A0A6M0EPJ3	-17.71132	-19.918903
A0A6M0FQ38	-22.362705	-18.083061
A0A6M0G1D5	-16.973412	-18.806797
A0A6M0ILH4	29.502834	67.45155
A0A6M0IYG5	-22.280865	-23.674782
A0A6M0K269	-33.348484	-56.4515
A0A6M0L039	-1.9317347	32.82178
A0A6M0LEI2	-6.1074033	60.143208
A0A6M0LLW1	-30.91002	61.866886
A0A6M0P4A5	25.19247	-11.871217
A0A6M0QXK8	18.174625	-138.03874
A0A6M0RQC4	12.2459755	26.85021
A0A6M0RXB3	-134.25368	-37.502113
A0A6M0S0M1	-133.51646	-39.204998
A0A6M0SBH9	12.209445	26.779655
A0A6M1EAM7	60.061962	14.437874
A0A6M1KV46	51.84863	61.040585
A0A6M1LSY7	-53.964893	-23.125542
A0A6M1M4X6	44.138115	-69.85085
A0A6M1MKI1	16.178284	-120.598854
A0A6M1N913	61.98788	17.579891
A0A6M1NEP9	60.904087	14.832041
A0A6M1NM17	36.146847	24.516886
A0A6M1NVH8	59.36309	14.495454
A0A6M1PER3	62.938194	-41.169163
A0A6M1QPK9	50.51634	-16.256763
A0A6M1RB67	-37.659534	-89.38575
A0A6M1RRW4	40.829235	75.414246
A0A6M1RWC2	-89.1974	83.61353
A0A6M1S5F8	-22.541286	-146.5731
A0A6M1S9I5	65.904465	31.803091
A0A6M1SXW7	-3.455047	96.84806
A0A6M1SXX4	-0.7718065	102.89316
A0A6M1SXX9	-11.571254	-45.016407
A0A6M1U0U6	23.293926	-132.31488
A0A6M1UD56	93.46722	-38.86321
A0A6M1UH53	-124.8862	-8.765403
A0A6M1UR72	-17.763138	-133.77127
A0A6M1USS7	127.97122	-6.821477
A0A6M1Y6F5	-42.596344	75.26049
A0A6M1Y842	-29.997963	-56.182095
A0A6M2AI15	-51.254475	-74.91333
A0A6M2AUN3	12.043455	96.972206
A0A6M2B5Q1	-16.268751	139.88388
A0A6M2BRQ3	71.37222	-56.399765
A0A6M2C7P6	-50.948486	101.34564
A0A6M3ZPA5	-35.44907	58.44436
A0A6M4AX82	-37.768734	-10.10505
A0A6M4CAG5	-64.584274	42.726116
A0A6M4FJA3	-53.300625	63.204258
A0A6M4G3N6	-48.74892	71.588715
A0A6M4GAV5	-30.630005	37.331573
A0A6M4GW80	96.604996	9.774527
A0A6M4H777	96.88259	15.292895
A0A6M4ILF7	14.266111	6.554419
A0A6M4IYV0	33.95345	45.4859
A0A6M4K6L3	-39.16286	-40.63241
A0A6M4MAM1	-79.11629	20.398146
A0A6M4PU13	92.78299	-81.0432
A0A6M4WPL8	-32.959724	-93.52795
A0A6M4XX42	72.54947	-22.2756
A0A6M4YB56	72.91448	-23.089853
A0A6M4YQH7	72.97842	-22.680632
A0A6M5D7K7	-13.355359	112.41476
A0A6M5GGR7	36.00841	111.111496
A0A6M5HV03	-28.106659	142.30934
A0A6M5J5G3	-6.2394667	82.387436
A0A6M5JDG8	-44.054512	-2.6589425
A0A6M5U4W9	19.427338	-92.21675
